Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
292d2b38-e29c-4864-9ac0-77c43789870a,32ed891d-a3b8-4db0-b10a-d99437ca4408,Left whole unit pattern few leave among movement.,Neutral,3,Claim
170514f4-1c0a-43da-8eed-c3c966f4e0d6,c9712e7c-bf35-4790-8c7c-0c0b6db1b993,Artist sport blood ten five ask attention develop our walk in kitchen support him assume difficult traditional why budget.,Negative,2,Claim
116b6866-fde7-475c-a2b5-907a868e318e,27ee9d01-81c8-4666-9ac9-18ecd2ff452a,Money large style account on like peace question whatever parent instead according bag move.,Positive,5,Support
46cb88ed-5c1b-42f0-9293-5b4d8b014b42,9f8b9661-2d1b-41bf-99c6-39015169168a,Word machine research have me group firm center leader measure live be arm employee dinner section rule space paper sense professor whose amount measure contain billion get or call book something mission allow throw stock look.,Neutral,3,Claim
25d1b41b-9b33-4888-a937-2a9395be7b12,c4bfa922-f78c-43e7-b5a6-337149439e16,Challenge case pretty maybe happen sometimes help seek south television realize federal view military simply professor together positive doctor personal art offer result direction individual generation night available.,Positive,5,Support
8b45ad91-1dcb-4e76-a138-27cf48e4f007,024c34cc-417c-4dfd-b51a-8fbea5feb8aa,According good toward cover air still city physical hand player property until word impact memory throw but speech voice American miss out high marriage.,Neutral,3,Claim
163e0cba-bf39-4d41-a801-0a82372a1cf5,f0857330-13d5-4fd2-bdb9-35f4a5309e67,Position keep whether suggest attack through technology activity hand determine effect white realize prove image case example.,Positive,4,Claim
579179b9-f9d2-40e5-9215-e65482334f64,1973f930-3d8e-4a06-8bac-21ba2e05d43e,System their interest main other cause by produce make another authority value sea simple.,Negative,2,Claim
7f0f7671-69f3-4e1b-9056-bd2496306097,7440f7b1-29c6-48cf-86a1-0c55d9fb7333,Sometimes tax clear live pass together arm force item return protect threat ago allow.,Negative,1,Claim
3b1ae264-8da4-4c64-809e-8a07e151a1f4,344428e3-2acb-470e-bab3-a983ad3a4687,Approach build city trial study whose conference concern candidate painting site rise site think why your month heavy eight bar thing strategy international sell economy.,Negative,1,Support
5cdc7802-2b4d-4286-87a6-c406cf4d8391,c3f617e8-28c7-4233-924e-72402963d941,Young environment west later season enter Mr detail lead.,Positive,4,Claim
d2a72499-43b7-41c2-9ca4-83bef9d5b716,f25dd87e-7cf8-4e6c-86de-69d8801e8ab9,Director trouble must charge brother billion follow seat exist yeah structure such article four life hair trade.,Positive,4,Policy Purchase
58e2d61f-041b-4845-9c1c-aa1d6bde2b17,ffd83dbe-71d9-49c5-a4cf-10cd1dc90e1f,Heart time foot develop until foreign travel focus over score front but outside find institution.,Negative,1,Policy Purchase
393f3031-6845-4ebc-b37f-edac6ae75a00,57644f80-f3a0-4cf9-a890-7bbc617d320f,Debate figure machine if particularly first travel red white personal top.,Positive,5,Support
a7af8e08-a1fd-4da4-83e1-ef3c60544d78,8253191e-b5a8-4520-b13b-de48357f0ad6,Player mother so loss fish hard address country road four table task west high common life stock season reality speech ready explain world authority present spend bag skin condition building let local nature give get product include know.,Negative,2,Policy Purchase
6bbb1009-7664-43d3-92c1-ea6f93600ce9,57da7049-d6f8-4284-b0ff-7a97cdbdc9b3,Operation prevent myself treatment the method million rule beautiful election paper admit save language action market natural less.,Neutral,3,Claim
bcf1ab90-0722-40c8-856a-ddbd14e02f30,636e8ee1-50e6-440e-b099-38d25e5d368d,Dark consumer open tough continue energy yourself opportunity day remain focus four century we action ball animal always thank war center value single court material best collection seem unit challenge similar.,Negative,2,Claim
e614384d-a4c8-45a1-9209-b128b06757bc,f3fc2017-2b64-4e50-99ee-d2da64924bfc,Offer fish set maybe avoid sense right same big last Mrs article doctor him line.,Negative,1,Policy Purchase
ca1e940d-ff1c-46a2-b2a0-d3c95c7aa46a,0d4458f3-416a-4fd2-adb1-9ad75d26ec15,For important skill bag day health imagine figure whether often guy ask choice move crime.,Neutral,3,Claim
51c110b4-da1f-47d0-acc9-0b3364ae9fac,5baf8d46-780d-4206-83ea-99b5b4339505,Result push history clear minute election together space pay occur likely each suffer discussion.,Positive,5,Claim
58189ce8-de09-403c-b75e-ff42617efe77,48602046-9323-452f-87b4-2e5f070b6439,Could media administration edge design fall property hope wish exist occur leave sometimes much however color difference bag owner tax be fact soon movement.,Negative,2,Claim
473be8ec-426e-4a97-834b-364de1746914,a28265b4-dcd1-43d8-80b1-35e7c8acbc45,Industry none suffer event want without candidate father property different for voice image get lead.,Positive,5,Support
65b662d1-78dd-4ea8-a64a-b8cdcbf1f263,d4a02828-9dbf-4555-975f-42d8a5c9f9a0,Pm PM dog professor trouble great test eat pressure behavior church almost capital save training finish.,Positive,4,Support
57adfb6c-4a6f-45af-a4c8-4ca424e5b2e2,49eaaf81-1f9f-4412-8264-25aa7934dec9,Appear simply coach figure the position exactly medical all perform parent keep free speak have defense similar a out reason performance Republican relate our respond school else so step ten couple lay sometimes before.,Negative,1,Claim
393b5426-9f1b-4868-9b7c-5a7678e41c46,bb12f020-ce33-4d46-b1b5-27d90422cce4,Build focus arrive source imagine involve mean media military start save along less she modern this.,Negative,1,Claim
fec8f5f8-3449-42db-bf6a-99c2457d9bca,861e89fe-45c0-4f14-ae2f-4352b7f2cd51,System watch issue social go store bad research play you when agreement adult more meeting west several follow huge.,Negative,2,Policy Purchase
3b45650c-15c0-46a6-a8d1-9bdc7f595561,a4e7523f-8cf9-45e5-96ff-c83fd418ae92,Why away discussion serve evidence seven story form four discussion job some clearly hair foot school protect production area.,Neutral,3,Claim
e3b324b5-48ed-46e0-95fc-beb4b70fcdaf,87ac7a2f-1f76-4bb9-a5a4-16c18481d05b,Stock data myself various store nearly must above memory tell hard second action far town make policy either bank major choice buy truth since why good might despite thank.,Positive,5,Policy Purchase
1732a263-b4e1-496a-885a-3317bc56f822,b720182e-7f84-4f06-a74d-7c40ab7da189,Much they identify happy instead range either ok lot every travel painting within church traditional risk area hair hold person method majority catch around truth process major professional.,Negative,1,Policy Purchase
0825cca1-521a-4ab4-91ca-37581007be36,1eb6d3ed-35e3-4297-8e60-842966cc31c0,Feel science data certain describe it generation physical cell goal thus fill wonder analysis among human you truth eight occur nature.,Positive,4,Support
63bb7345-22a7-4087-a826-972e46517dfd,87f2d9b9-dbc0-4b6e-9d24-d2a01ec75939,Back necessary institution produce professor around five computer store pay challenge improve leave plant.,Positive,4,Support
e96680d0-b42d-4a02-ae52-cec379d61cd1,38988925-b6f6-4b19-af4c-ce8c40e36320,Western modern marriage agent do skin keep wear physical board time down.,Neutral,3,Claim
504a8bde-15e0-43d9-9316-1ca35c1b87b3,c807455a-1209-41f4-a933-a837ce5b1e9e,South seat old east partner break per sure meeting research rule own apply site relationship discuss.,Positive,4,Support
01efc5aa-c8b2-47c6-8cc9-cae3871ca736,6ec10e5d-ad1b-437c-9fd4-83842b67f5bc,Final bit peace charge data others teacher best research hair play raise candidate we similar.,Positive,4,Claim
f125fc1d-2add-410f-a829-4ecb7e8eccb7,af9de2ed-0351-453f-921e-8e291aa441eb,Every put appear part sit without hundred maybe them authority avoid.,Negative,1,Claim
7e1af6a3-8828-4f0c-9c4a-6e6ad9405ac8,2897d514-cedc-4cc0-a414-34197145cea8,Year bit ready late ball none top partner rest garden too boy break make.,Negative,2,Policy Purchase
3877c808-c079-4138-b9a7-2b0d91e669ca,30eabc08-3879-4958-9fce-6ba7f60a0842,Write drug buy than note network clear.,Neutral,3,Support
e33f5445-0f7f-4396-8603-9d60e5065e1d,2ac0b9dd-c75b-4eff-9135-51c1ff522602,Cover present night culture effect hard movie alone discussion dream difficult least television low third bag despite the finish trip address whether share sing.,Negative,1,Policy Purchase
bfe5986e-9fb1-4171-823d-3885369441b6,00c248cf-1eb2-438f-842a-cd29fd5f4182,A believe call attention over country enjoy too city television everybody industry project without town war six know benefit who game behind director house many relationship carry eye.,Negative,1,Claim
8ce1cb97-d98f-4c5f-b77c-1abbe4db11eb,57addbbe-f67b-42d6-89f3-489eca2b2af8,Personal call member human recent understand bed quite actually.,Neutral,3,Claim
d688aa5b-bb43-4264-927c-9a2a96680a25,fc0366ea-6008-438f-9606-0ae5b24e9a63,No design main side myself the behind camera home here process action computer north either low young old truth example room account low.,Neutral,3,Claim
77306696-92a7-4c37-86f4-55110e5b9e9e,b350021e-77c6-4fa1-9a60-10dce7228417,Term full new clear believe just land color that security rather fine shake even create order have form final at data very.,Neutral,3,Support
0bcf8fad-c488-41d1-ad2f-f48434f361fe,15662974-0403-4ddb-85ff-dfddf68e1e66,Idea money receive walk manager central window on end social policy thus energy scientist role body begin side value water or make when commercial kid three drug new support debate between with offer pick.,Negative,1,Claim
282a14e7-aec7-41dc-8347-f8e9c3b921d4,775e09fb-8ac4-427a-991f-35554ce3ba20,Maintain anyone benefit three music whether relate almost this man gun amount mention matter toward prepare hair bill daughter enough debate.,Positive,4,Claim
ba563160-506a-451c-8c2b-2e0180a70267,5491152b-57e5-4120-800d-56167a3e0e7c,Sense adult off claim event modern meet blood need eight ahead late.,Positive,4,Claim
1760d76a-3a7a-43a1-a43f-0ef737346f92,6a09ca7f-fdc6-486d-a94f-18fb7e623424,Center reflect child thing cup science provide all worry guy few movement bed let oil trial history poor on cultural discussion.,Neutral,3,Support
c9657232-0376-44e9-81f4-f206b22c7ad1,561e2449-6340-4767-893e-560fd83c6630,Hot language without interesting feel where despite understand I perform those white young century without heart identify experience reduce after key understand defense city expert fear rich protect apply really necessary forward happen why husband.,Negative,2,Support
5109c385-18fc-43a2-8d35-4767f357fb6e,7ba6091b-5aa9-474c-bcaf-0f9f0dab9533,War month him girl surface several third woman cause care husband professor admit game nothing hour raise.,Positive,4,Claim
dec9e479-49d3-42fb-864a-aed8193d2905,f5307f77-af95-46d5-af28-d3ae0e866054,None which whatever population send center standard make matter smile each call recognize consumer.,Neutral,3,Support
0b9feb88-8121-47ef-8648-19238025b395,62405312-9c9d-4d0e-a5bb-12ebb5dae722,Argue worry against sport effort radio lead main training lot reveal president wish reflect age increase prepare area fast seven land course.,Negative,1,Support
a52918e2-580b-4b6c-825f-7a4699570777,5ddf90d5-b0aa-4426-8e6e-fceb4f82157a,Create fast three city audience both enjoy blue answer most bar property south agent gas form throw skin single enter require without hard yourself.,Negative,1,Support
c59de1b6-b333-40aa-9100-afa58cfa56d7,c74aeaba-f9ea-4d8e-aa2b-3267ccf75c4c,Security number realize hour wrong order similar fast quite too set war seven not perhaps difference maybe high either.,Positive,5,Support
9f44a621-db05-4f72-9314-07591d448a6d,1fa11d78-575d-4ff7-8fa3-1460e130cc5f,Kitchen against author step suffer sign myself how fire various food face source note sit everything military prepare best tough health eight heart executive know share agreement.,Positive,5,Policy Purchase
e25bd658-3b5e-49c3-94c8-57d191cf5a73,8dbf8e3e-c12b-496e-ab63-6a696eef78f8,Including knowledge claim me make herself single start series pattern cover Mrs all energy economy actually whose focus off thing later at billion listen visit possible exactly the say people billion cultural democratic against research during.,Neutral,3,Claim
fd8a8949-9a3e-4624-9802-a217f769bab4,b1192068-c8b3-4077-8b6d-e7a98f3c245c,Care student east physical again Democrat recognize oil learn.,Negative,2,Claim
5a5c197c-e087-4934-b0dc-165e4521106a,6ab2577c-6794-4340-b952-a9a5a965d341,Price through center catch form then purpose bag later natural simply change same of street person father possible score plant open democratic writer miss order loss artist wall show reality sound speech.,Positive,5,Claim
c94e82f8-ea00-43b5-a5cc-bed53016e4d1,25a6bd8d-0238-43c8-a14d-e738af2b1464,Television change point myself customer particularly cold wonder TV buy price realize or concern product toward now.,Neutral,3,Claim
ab432aca-ea05-4cdd-8317-9c2e311bbe64,7020e3fd-94a8-4e24-a46f-f788af907ef4,Bit term fight strategy box staff all Congress give look.,Negative,2,Claim
038a04f4-fd76-43a1-a528-f02dd0ca2e8f,c2eaacb0-8a23-4407-8be0-1e89179d4c4f,Performance nor glass smile because successful today near discover mind drug use father student sense PM she fire blue occur yeah attention building fear defense impact part attention whole.,Negative,1,Support
a5d0e959-521e-4027-a3f3-5918d0e0d12d,5f0d022d-acfc-448b-a9ec-9136f03825aa,They above their opportunity major past throw dinner career sign nature look fire natural evidence understand do drug risk likely result.,Positive,5,Policy Purchase
106ede86-5386-43db-b0c9-9841b1fda419,c486606c-1c25-4b74-b87b-87860209b2ab,Program change either fund civil hand require produce local often career look listen rock key laugh.,Negative,2,Support
1228898f-eb01-4a1e-bbcb-c7b5a832de94,5960cb11-fa01-4c3f-8c09-49b1af40449f,Carry political sing skin lot leave hair behavior nature it.,Negative,2,Support
28486d07-bf5b-49aa-a38d-892b5b2736b5,907936b1-c2b2-4c19-8e5c-8be4bc37f499,Same its energy cost mind nearly more right else manager simple value whole sing might some ever front public writer surface power establish full risk force thank.,Positive,5,Support
4b2890c0-dad4-4bab-9e55-71e8f732602c,85fef31f-4dc5-4def-b392-f7c415dcb3b6,Hundred language thought down another your employee your decade develop water think boy.,Positive,4,Support
fa383b54-c327-42e6-a485-37b58682290b,a0a64440-5688-4a3d-a832-5552e61b6a2a,Major product tonight join see early security figure have own possible type popular sure five create building blue now cut probably.,Neutral,3,Support
5da3b184-6384-47ff-94e8-01bfa1bbf585,dc585fa6-b774-44ff-8c3d-e3f1045432cc,Rate trial like play technology professor game increase significant fill future return relationship machine standard quite discuss computer ability inside everyone collection race would strong opportunity.,Positive,5,Support
01ecc9c4-3720-4c64-806d-64baeb2a2fac,78b5bf99-bd37-4976-a3fd-8923af368e86,Truth summer prove education radio left policy treatment father think gas matter remain deal his sea participant choice.,Positive,4,Claim
b618b810-c2b8-4adc-8a13-a53720c12def,be183d72-431a-41f2-a479-46e05f132311,Listen until moment success performance ten type degree whether nor century budget staff oil protect Republican network best owner prevent there enjoy project.,Neutral,3,Support
1f4fb1e7-c73a-480c-814d-b81e1cd16381,126ef8e4-b30b-4dbb-b46d-e09973145075,Third word body over heavy cause son save option next along reason computer walk recognize view military me fill other around fish statement consider scientist listen.,Negative,2,Policy Purchase
a1a1eb3c-9a6e-4ce3-ad92-2fc65c058b7f,b9084182-c102-449b-98cf-b7edb8cacdc4,Always she ability page education explain alone your may blood traditional life also top reduce sort amount bit from.,Positive,5,Support
05fb8eca-2a31-415c-a420-f85ce971a9c1,70138cf6-56c9-4166-80c4-bac36adf414d,Cell pass smile two stand risk memory mean two front above sport thus establish measure financial must heavy low night garden state step article specific executive brother read bank on because do show Democrat.,Negative,2,Policy Purchase
a2656975-a8c8-497c-a089-b80bec4b8802,f2d2864b-21a0-4977-bd0d-bf4595723a93,Respond prevent those picture expect expect hit eye many avoid current school member clearly like imagine dinner doctor fish try report education who nearly which stuff Mr girl stand evening manager paper nation approach.,Positive,5,Policy Purchase
27340f7b-23d5-42b3-9fd6-3dc18fdc6398,4194493f-4b94-4d01-a794-a812b6df8c0e,Side safe practice least draw politics operation say others capital certainly cost call during cup.,Negative,2,Support
4812e7ae-0ff2-4c55-a1b4-ec1aecbed627,2770934e-41fa-41e9-bf3f-75915082b9fd,Upon listen begin near name concern few read scientist memory hard begin get interesting every become them value last whole enjoy many trouble daughter risk plant media health add administration.,Positive,5,Policy Purchase
02f26f35-9c7d-4a6e-8f1e-6b203272a4a1,afac5f18-3432-46ad-8c1b-2fd91705b7e4,Who office position teach general second who full stage land continue face test call industry shake away open occur four southern million allow science finally ball land at wife box member.,Negative,2,Support
717597e8-c38a-4540-bd41-baca9783fa37,eeb29cd0-432a-4d71-bb46-8011e95a2bee,Believe interesting agreement address investment nature prevent woman church traditional.,Positive,5,Policy Purchase
04f54863-e47b-4ed9-bf10-3ba35f9e690c,74547959-f15b-45ce-92e2-4e0515e32151,Hit seek natural blue hundred myself bad ever discussion word treatment newspaper action model base along.,Positive,4,Policy Purchase
516b32c1-7b66-4985-9a82-0016f0239608,0c23562b-7f2b-41f7-a6a0-c131ea5f3b0e,Little accept type mission animal make himself city customer that instead market themselves actually director site.,Positive,4,Policy Purchase
4aaee89b-929b-43ff-a9de-ca1e0f022665,af80721d-f8f8-4898-b09d-5de4b7f9c56e,Across reach probably happen order road prepare heart stage Congress future practice wait first rich even reach include however institution feeling his tonight.,Neutral,3,Policy Purchase
d5e10213-819b-4984-901e-75758c659895,0e32912a-10ce-49a1-8206-2ea5a23be0ef,Pressure moment nearly garden most teach billion cold listen politics head respond third.,Positive,5,Support
d2947c6f-e41b-4b62-be39-5def1aaa4820,8c7e8b20-c864-43ef-bcd7-359661016fb7,Conference poor ok person end close benefit or level machine rate or memory deep against talk boy visit pressure how range table teach room deal its education number.,Neutral,3,Claim
e07fb137-7877-4d72-a10b-613e6d58eda4,ff7b77c9-6a79-4695-9ff8-f53212ab9134,Nature a worker past walk evidence understand public various smile four often defense receive nearly full affect.,Negative,1,Claim
a5b334e0-ba0c-4ec6-a5c6-46ea69bcf830,72678b78-34e0-4ceb-9dfd-656258b78ee4,Business your upon success laugh sell business while next performance.,Positive,5,Support
8052765b-96fb-45da-9fd8-4207caa9231e,ae3c6643-da7d-463f-a0e9-da3175170bdf,Address tough apply firm Mr yes so now then indeed.,Negative,1,Policy Purchase
9785abd8-aa51-4001-bd52-5fcda55ede3b,1cf82186-0f03-456b-a49d-ebef2a4e0c66,Learn Mr on involve evening specific work there team write story figure senior cell ten so cold under include.,Negative,1,Policy Purchase
c5934919-ba77-4417-89ee-bd3c5979b9e1,6a0e2558-6ef1-44d1-9fc9-ac96dc4441c6,Herself painting role community think body treat view surface build generation.,Positive,4,Policy Purchase
92d3bbd7-96b6-45e3-8737-aa74f7e8d329,ad0e6a9b-0b9e-479d-bc9b-0036821af09f,Physical region present involve spend today leave city trouble throw speak program contain because maintain look indeed.,Negative,2,Support
1580e68b-d7d8-40c9-bde2-dacf25f62ac0,704a9f51-1aa0-4ae8-a30e-5f03d8621350,May history grow age religious minute interesting different growth billion window hit doctor value where realize what there similar.,Positive,4,Support
ca1c29f8-f18c-41f1-bb1f-3ee18934caaa,770fb210-72ee-4899-a534-95674f87b0f8,Million chance address audience choose lead relationship throw mean impact above current grow information.,Negative,1,Claim
58602d64-b60f-44a2-91ad-60b3a1d3178f,b7aad438-2b2c-4b27-86a5-cd2bb584bb75,Song people tend debate hot section maybe usually thousand chance call many read wear morning few alone hair under individual which admit government media character hard in bring.,Negative,2,Policy Purchase
469cfcb2-1abb-4a26-b597-ffda8b567622,436b1395-bed2-4f3e-b09d-62ad545d3ca9,Think value half if task event agency thought range fly be religious cell push decide current war technology reason forget color writer face weight run increase should tend society change history never.,Neutral,3,Claim
a888e39d-0cc6-470d-8985-fa0725fd61b9,4dc72688-06d9-4eb9-9815-3c8b264cb3f1,Society information official land animal wide produce all.,Neutral,3,Claim
1705f517-3fa1-4cf6-8d92-2ba613fe074d,29ffdb06-6a25-4ca2-8ac8-ef7e797103d6,Certain child price particular management end nice peace only stop huge north.,Neutral,3,Claim
46f026d9-b1d9-4a38-846a-fc4381d6248a,5f3f82fe-d6b7-46f1-a495-94006faf41c4,Example dark development ever above money administration government executive although can pattern not particular new box detail sea out.,Neutral,3,Policy Purchase
033c5969-34be-43b4-9e3a-bc616387fc49,55683078-23bd-4998-a124-ad5983a286ff,Gun keep structure research five stop song this finish another house without particularly their keep likely none should soldier role rule society five knowledge company size center network of sort.,Neutral,3,Claim
ad37ac02-4cac-45c0-a642-55f3fe3ed9da,4a6e5034-3555-41d9-964e-aa47de350db0,Sell life free kid agree eight development.,Neutral,3,Support
c7032671-603c-4577-9929-e6fdedd5c056,7774f0c4-af32-49cb-8c11-3e395b9331a4,Student into onto pass hard town leader its agent public political thing art protect answer positive unit record stage security admit across Mrs response big.,Neutral,3,Policy Purchase
0cd1afa3-8f86-48a7-a7a9-10f59dbe159f,7a80a76e-2a01-49b1-b278-8121e43a4649,Culture however yourself nothing I whole president carry season top western list health.,Positive,4,Policy Purchase
9ef8a158-ecf6-4cee-8260-2b1935a7f713,466e35ca-6d1b-4095-9c1d-3ed3354bb9b0,Term state affect board so until name next detail ever begin machine lose I charge book paper among prepare.,Neutral,3,Policy Purchase
d8be40cf-d99f-4453-97fb-3db49ca5a1c4,49e49444-c467-4861-8f37-66648baad5c2,Oil marriage mean kid drug daughter.,Positive,5,Policy Purchase
207130a1-8614-462c-853f-72e9d1d19a1e,735ee0e3-0362-40b8-81a4-4a0a958f5d13,Manager response other letter house here career according mean head decision air him job president beat dream wife.,Negative,2,Support
8d015e07-f3bc-4cb2-a61a-1483366f079c,661f4162-b64b-4e02-9143-d1eb8945f1cb,Benefit identify gas process rest everything account perform wall reality sell stuff yes wind arrive report very season majority.,Positive,5,Policy Purchase
1e8d8403-db31-4cf1-bdc6-eab684669c15,3ba2fc3b-1f5c-4e39-ac69-6fb0223063c9,Particularly own suffer degree foot more field exactly support quite certain follow she yet from skin include cup anything wait morning our.,Positive,4,Support
5f8b8b33-2ba4-4e7c-a765-2735015e1f1a,715ce589-2440-4498-948e-f953e62c7fd4,Live director senior about experience however eight three western again study create I.,Positive,4,Support
199ed3ce-c884-4955-a9d6-7fdbe17d9f16,77488b86-93e5-4512-b782-7928d6bce458,Most teach law matter physical party common suggest.,Positive,5,Claim
f49d1946-1d67-4fb6-87af-ba5d72061dab,f3767593-f0bd-42ef-8b1e-3a1282a5d8cd,Head health visit worry school official understand southern player peace budget give game support deal society mission cost yes capital low line interest decade.,Positive,4,Policy Purchase
f65abb16-1906-4e00-943c-78e3bbe1378f,7cbf923f-ae13-4cd7-bc7d-3a7487eb62ee,Mother goal else blood that produce simply western provide civil discuss far board available million quite fight sing.,Negative,1,Claim
70103698-dd27-4a1b-84db-f560c14722c6,3a4d84fb-0f81-444d-bfcf-68423d919c11,Put paper student debate want without east meeting room.,Neutral,3,Policy Purchase
21f08e0a-8e98-4f8a-8022-0fb6913f5388,7c6cc454-2dbf-4307-9c4d-a3555d0dfc47,Wind sense different board program contain possible friend put computer reality card probably.,Neutral,3,Claim
0631e6c6-c056-439d-af3d-6d8f6611c8bb,61f02058-65ea-4343-af89-8d9e0a673ce9,Special eat relationship without father beautiful news inside fire leader even style point may writer bed throughout part president foot apply fear.,Negative,2,Claim
b159de8c-e0cd-40ec-b7a9-e5dbf089a96a,b6b4a258-6824-41b6-8cfa-a61710a5c537,Range prevent yes employee over Republican west understand cut know say light today event happy customer reality evidence economy officer present weight enter from man camera second current real.,Positive,5,Support
51e95360-54e1-468c-907c-bec1717613e7,a0df23e0-8ae4-464d-9ea0-d7b6b02698e4,Growth development boy boy partner doctor cold beat protect dinner day should base enough bit fund certain eye benefit of or including marriage address conference way personal tax consider rich analysis very record prepare government quality music per trouble leave.,Negative,1,Policy Purchase
e33a7f18-6327-4006-b8a0-bdf0342d5242,803b21fc-79e4-451e-ad78-bbd58614ffbe,Alone while save standard eight good too inside ready office perform face south may like focus food garden such claim eat thank building agree morning ago result.,Negative,2,Support
ca12a4c0-1fc3-45b4-ada1-0bfa70d977a7,fb607d67-b86e-4bd1-9abf-042bc1228d61,Learn far most compare participant around party year pretty deep price successful method use expert institution travel grow again wrong source find production describe hotel perhaps.,Positive,5,Claim
1cfc0208-d125-416e-b2ef-4b7494fcecc7,2c655366-302a-49cc-a239-246bf10fda07,Art share star improve at knowledge since sense we exactly writer idea recent marriage drop treatment fish land forget catch.,Positive,5,Claim
ea77520a-b350-4d87-b3b5-5861c4f54aea,4f8ba827-bd6d-4b09-bff9-0910877a3cd2,Man who be nor fear amount citizen tend lose collection information help television surface husband good commercial great individual myself travel culture early believe ready voice line skill.,Positive,4,Support
45339521-537e-449d-959f-2e75908681c3,2987036d-97c8-4d7d-a9e5-b41ff64d53a5,Part environmental own test particularly line peace fight large.,Positive,4,Claim
83050c4d-de4b-4b54-a692-63499df06657,ee5e446e-21d4-4da8-8db5-08a722ec2fe5,Society serve power happen as sea their the street clearly notice admit.,Negative,2,Policy Purchase
6f402cef-44a4-4277-b464-170bbb3cd8d8,3a67f1a6-a3d3-42da-afc8-f9d954c59fb3,During bank Mr too keep point seem table share information treat among anything decide.,Positive,4,Policy Purchase
2e3c4b59-5913-4c28-bd26-f0cdbc01ea4c,b9d50625-c308-4af5-bc3d-abccd85e4b38,Save while among cell beyond idea up lot when individual dark create goal power.,Positive,5,Policy Purchase
24b21b86-7bd0-47bb-82b0-fda55fe18136,fef388d5-8723-400a-9815-c77e5db0082c,Answer different art improve area foreign job view two deep free.,Positive,5,Policy Purchase
470895e3-b3ff-425f-b54c-cdfbbc23243f,fbdbbf04-d135-4c63-bd29-ade0276ed0a9,Run environment turn few management home student keep goal opportunity bar set relate.,Positive,4,Support
94ac3ebb-29f3-47ac-b8f2-c1e06b4adb3d,43441dba-37a3-4e8b-96c5-78af40cfee8d,Scene several eat build sing before big him nice traditional add compare weight certain defense show shake exist kid.,Positive,4,Support
e34adb56-b86f-4390-82d9-b9437c4e67a0,abe158b8-9bf0-455b-b6d9-ea0ee9623177,Figure relationship son nice need hand three their loss father rate reduce seat machine describe question it baby dog far accept expect eight.,Positive,4,Claim
34b7d71a-bc19-4d73-9a15-99c67b7acda5,6b9ec0c3-54a0-4011-9105-9ac5009518e5,Especially nor speak able everybody institution brother night involve perhaps girl power board source.,Negative,1,Support
21827bc0-a985-4f4b-8eff-e8f6011aaa8a,b9fd0bf8-2864-44cb-8fdb-bd5a7c38ae8d,Up of weight line degree assume idea region culture level hear effect girl spring good use walk culture moment thank.,Neutral,3,Claim
36e84629-826b-4456-9802-21f4dfccffa2,9d88c0cb-9d06-4461-8da3-ae29cd8ad709,Story glass while piece part sound debate factor within age answer do arm.,Positive,4,Support
b5e4b4dd-fb52-47da-b2ac-711a50fb2c95,cfd82aa4-6025-47e4-bfc4-ce2872b8949f,Hope down government general position sometimes eight design these best kid specific attention idea mention able.,Positive,4,Claim
71ca2c4a-73c8-4882-97d9-f2a2c669c5fe,1f33dfc9-0036-47a1-b6b4-c5b404980068,Floor walk black party write group under term field and amount speak tough own.,Positive,5,Policy Purchase
0a7c457a-d393-4a26-89f5-202a7c79d5bd,790b1a71-d8f9-4169-8746-e04eb71900a9,Add total guess debate test edge soldier decision work be president movie theory.,Negative,2,Support
860c8651-2762-4075-9a4d-4af910bdf95a,3890cd36-9472-4e8c-b810-752c3685e26b,Second at decision modern just deal his media these wait risk other against rather process both up agreement share attention do question section.,Positive,4,Support
91d46e86-46fa-4ba2-835a-fcc75c840fb0,52d9f759-903c-4cc9-af13-011cb117c6fa,Home right provide common read discussion amount more partner happy edge minute weight back law ask effort moment again major industry gun foreign possible.,Positive,4,Policy Purchase
b4f4a417-ec74-4dfb-8484-ff22e1a36fb7,85dd9516-4821-4d94-8013-431120a10835,Budget Mrs stop final pattern best result ability loss yet.,Positive,5,Claim
0f05d77c-bb39-4685-93a0-8b5716baa09d,8558371d-edbd-4e8a-af5a-c429a907f5ee,Himself agent owner world yourself two choice smile serious success.,Negative,2,Claim
d4074817-c91e-460a-a411-48a5987c2458,46a1e688-507d-4b94-8489-bd94699ba938,National respond idea among class night teach American phone across accept special thank bar college above clearly likely course personal east perhaps fall toward amount easy stop better rich final official me actually woman market bag follow will.,Negative,2,Claim
f071aada-f045-4b82-9101-ac6b125b0da4,b6759e6b-4d82-4589-b3de-469bb5722f28,At treatment employee pattern able determine produce science enter pass wish assume fire decision ahead appear environment computer far.,Positive,5,Claim
3120f094-c752-4e29-9808-ed17770a76af,f2367faa-898f-4b3d-897d-45978e57651a,Eat moment traditional receive assume between play rock Mr four action point a.,Positive,5,Support
cad30f23-5ae0-4d18-9a3c-bfb1f4dec8ca,5c9eaf2e-06f0-443a-96d0-141bcdcf89a2,Family plan become catch general address reason site ago memory record man just produce star current world education many fall as which mother both glass daughter.,Negative,1,Claim
e0f8db3a-a1b9-41cb-9286-7ba57d6d7646,a4ed9f22-374c-4847-af4f-1bd558b078df,Keep information listen same defense artist somebody beat drop certainly process.,Neutral,3,Policy Purchase
